0.000000 0.886099
0.301030 0.788440
0.477121 0.709614
0.602060 0.650959
0.698970 0.602901
0.778151 0.558125
0.845098 0.520197
0.903090 0.481926
0.954243 0.451226
1.000000 0.420148
1.041393 0.390597
1.079181 0.360069
1.113943 0.337049
1.146128 0.311595
1.176091 0.283086
1.204120 0.259534
1.230449 0.245860
1.255273 0.219013
1.278754 0.197266
1.301030 0.179846
1.322219 0.157510
1.342423 0.142643
1.361728 0.133295
1.380211 0.113960
1.397940 0.096956
1.414973 0.071263
1.431364 0.068467
1.447158 0.056419
1.462398 0.038025
1.477121 0.028963
1.491362 0.010993
1.505150 -0.000483
1.518514 -0.005927
1.531479 -0.016986
1.544068 -0.033334
1.556303 -0.043430
1.568202 -0.065379
1.579784 -0.074868
1.591065 -0.083503
1.602060 -0.090009
1.612784 -0.098638
1.623249 -0.112958
1.633468 -0.126606
1.643453 -0.152146
1.653213 -0.135058
1.662758 -0.150669
1.672098 -0.163088
1.681241 -0.162677
1.690196 -0.166563
1.698970 -0.187984
1.707570 -0.188165
1.716003 -0.201221
1.724276 -0.196458
1.732394 -0.213088
1.740363 -0.222248
1.748188 -0.213673
1.755875 -0.238227
1.763428 -0.235228
1.770852 -0.244803
1.778151 -0.264764
1.785330 -0.255361
1.792392 -0.275667
1.799341 -0.282678
1.806180 -0.284607
1.812913 -0.287838
1.819544 -0.288853
1.826075 -0.289244
1.832509 -0.298527
1.838849 -0.322206
1.845098 -0.317653
1.851258 -0.326352
1.857332 -0.317487
1.863323 -0.345689
1.869232 -0.342792
1.875061 -0.337764
1.880814 -0.351408
1.886491 -0.370282
1.892095 -0.365350
1.897627 -0.379829
1.903090 -0.378770
1.908485 -0.367606
1.913814 -0.407490
1.919078 -0.397127
1.924279 -0.386839
1.929419 -0.382182
1.934498 -0.411893
1.939519 -0.417624
1.944483 -0.431964
1.949390 -0.417406
1.954243 -0.416341
1.959041 -0.438350
1.963788 -0.430172
1.968483 -0.421707
1.973128 -0.451201
1.977724 -0.441755
1.982271 -0.458572
1.986772 -0.445237
1.991226 -0.470072
1.995635 -0.466430
2.000000 -0.470230
2.004321 -0.475603
2.008600 -0.468646
2.012837 -0.454580
2.017033 -0.473124
2.021189 -0.471448
2.025306 -0.503520
2.029384 -0.502141
2.033424 -0.504789
2.037426 -0.509086
2.041393 -0.499619
2.045323 -0.514627
2.049218 -0.513752
2.053078 -0.506597
2.056905 -0.505088
2.060698 -0.519723
2.064458 -0.513414
2.068186 -0.523213
2.071882 -0.529039
2.075547 -0.526701
2.079181 -0.537947
2.082785 -0.529464
2.086360 -0.554727
2.089905 -0.532083
2.093422 -0.549575
2.096910 -0.529936
2.100371 -0.555624
2.103804 -0.551017
2.107210 -0.576903
2.110590 -0.573881
2.113943 -0.573779
2.117271 -0.565095
2.120574 -0.588874
2.123852 -0.587314
2.127105 -0.573519
2.130334 -0.572089
2.133539 -0.594804
2.136721 -0.590333
2.139879 -0.596054
2.143015 -0.606626
2.146128 -0.593196
2.149219 -0.594890
2.152288 -0.621625
2.155336 -0.626029
2.158362 -0.621026
2.161368 -0.600407
2.164353 -0.626220
2.167317 -0.619747
2.170262 -0.602442
2.173186 -0.619986
2.176091 -0.615663
2.178977 -0.650903
2.181844 -0.658723
2.184691 -0.626996
2.187521 -0.652759
2.190332 -0.642169
2.193125 -0.636658
2.195900 -0.645446
2.198657 -0.640642
2.201397 -0.644516
2.204120 -0.646824
2.206826 -0.648736
2.209515 -0.648411
2.212188 -0.650991
2.214844 -0.661041
2.217484 -0.655761
2.220108 -0.665884
2.222716 -0.676221
2.225309 -0.682400
2.227887 -0.673465
2.230449 -0.662452
2.232996 -0.695832
2.235528 -0.694729
2.238046 -0.681113
2.240549 -0.690266
2.243038 -0.670473
2.245513 -0.702781
2.247973 -0.694099
2.250420 -0.728124
2.252853 -0.670996
2.255273 -0.684028
2.257679 -0.725236
2.260071 -0.712689
2.262451 -0.705085
