0.000000 -0.787991
0.301030 -1.030927
0.477121 -1.161167
0.602060 -1.250898
0.698970 -1.315484
0.778151 -1.370372
0.845098 -1.412561
0.903090 -1.449146
0.954243 -1.479847
1.000000 -1.508661
1.041393 -1.538291
1.079181 -1.562679
1.113943 -1.575956
1.146128 -1.605046
1.176091 -1.620276
1.204120 -1.631963
1.230449 -1.652257
1.255273 -1.664939
1.278754 -1.676582
1.301030 -1.693431
1.322219 -1.708137
1.342423 -1.713436
1.361728 -1.725858
1.380211 -1.734439
1.397940 -1.747221
1.414973 -1.766847
1.431364 -1.764952
1.447158 -1.777773
1.462398 -1.786226
1.477121 -1.797420
1.491362 -1.805799
1.505150 -1.807615
1.518514 -1.825405
1.531479 -1.825372
1.544068 -1.830341
1.556303 -1.840029
1.568202 -1.850407
1.579784 -1.848587
1.591065 -1.862351
1.602060 -1.868980
1.612784 -1.874140
1.623249 -1.879467
1.633468 -1.880351
1.643453 -1.886296
1.653213 -1.900813
1.662758 -1.894518
1.672098 -1.902497
1.681241 -1.913115
1.690196 -1.917083
1.698970 -1.924281
1.707570 -1.933547
1.716003 -1.933810
1.724276 -1.936772
1.732394 -1.942346
1.740363 -1.948092
1.748188 -1.948934
1.755875 -1.954516
1.763428 -1.963049
1.770852 -1.958577
1.778151 -1.966992
1.785330 -1.963379
1.792392 -1.968424
1.799341 -1.974072
1.806180 -1.975634
1.812913 -1.977541
1.819544 -1.983680
1.826075 -1.996903
1.832509 -2.001081
1.838849 -1.994114
1.845098 -2.004660
1.851258 -2.007121
1.857332 -2.016078
1.863323 -2.011597
1.869232 -2.020952
1.875061 -2.011756
1.880814 -2.012194
1.886491 -2.025081
1.892095 -2.034997
1.897627 -2.023614
1.903090 -2.041269
1.908485 -2.036334
1.913814 -2.042704
1.919078 -2.042725
1.924279 -2.046735
1.929419 -2.044947
1.934498 -2.052656
1.939519 -2.049774
1.944483 -2.060583
1.949390 -2.062722
1.954243 -2.072629
1.959041 -2.056155
1.963788 -2.068924
1.968483 -2.069812
1.973128 -2.070360
1.977724 -2.073409
1.982271 -2.073980
1.986772 -2.071623
1.991226 -2.070752
1.995635 -2.083802
2.000000 -2.104779
2.004321 -2.093323
2.008600 -2.093870
2.012837 -2.096882
2.017033 -2.102178
2.021189 -2.091109
2.025306 -2.106014
2.029384 -2.103578
2.033424 -2.105812
2.037426 -2.108816
2.041393 -2.101886
2.045323 -2.111201
2.049218 -2.097183
2.053078 -2.117710
2.056905 -2.133970
2.060698 -2.120869
2.064458 -2.132835
2.068186 -2.124337
2.071882 -2.129502
2.075547 -2.134708
2.079181 -2.131884
2.082785 -2.137253
2.086360 -2.128998
2.089905 -2.138379
2.093422 -2.139681
2.096910 -2.145902
2.100371 -2.145970
2.103804 -2.140137
2.107210 -2.148416
2.110590 -2.154540
2.113943 -2.150426
2.117271 -2.153198
2.120574 -2.160246
2.123852 -2.157858
2.127105 -2.158846
2.130334 -2.159485
2.133539 -2.173001
2.136721 -2.162059
2.139879 -2.164959
2.143015 -2.158972
2.146128 -2.176818
2.149219 -2.173319
2.152288 -2.180298
2.155336 -2.179922
2.158362 -2.189566
2.161368 -2.171070
2.164353 -2.192252
2.167317 -2.182042
2.170262 -2.180659
2.173186 -2.181436
2.176091 -2.173225
2.178977 -2.204136
2.181844 -2.204408
2.184691 -2.201610
2.187521 -2.201199
2.190332 -2.196013
2.193125 -2.207468
2.195900 -2.206925
2.198657 -2.199752
2.201397 -2.208849
2.204120 -2.216763
2.206826 -2.197367
2.209515 -2.211557
2.212188 -2.201946
2.214844 -2.227355
2.217484 -2.216956
2.220108 -2.217228
2.222716 -2.214863
2.225309 -2.216738
2.227887 -2.236096
2.230449 -2.208726
2.232996 -2.221662
2.235528 -2.228114
2.238046 -2.221635
2.240549 -2.233571
2.243038 -2.221372
2.245513 -2.237380
2.247973 -2.224336
2.250420 -2.245102
2.252853 -2.221408
2.255273 -2.247799
2.257679 -2.242571
2.260071 -2.260453
2.262451 -2.243057
2.264818 -2.240378
2.267172 -2.257203
2.269513 -2.237814
2.271842 -2.257299
2.274158 -2.232605
2.276462 -2.255268
2.278754 -2.248457
2.281033 -2.261941
2.283301 -2.257516
2.285557 -2.256057
2.287802 -2.263820
2.290035 -2.259934
2.292256 -2.232741
2.294466 -2.279300
2.296665 -2.258973
2.298853 -2.275601
2.301030 -2.274905
2.303196 -2.272162
2.305351 -2.274830
2.307496 -2.277316
2.309630 -2.265879
2.311754 -2.262628
2.313867 -2.264175
2.315970 -2.287806
2.318063 -2.270399
2.320146 -2.281170
2.322219 -2.276544
2.324282 -2.274670
2.326336 -2.290720
2.328380 -2.294349
2.330414 -2.280156
2.332438 -2.282699
2.334454 -2.273496
2.336460 -2.271334
2.338456 -2.295794
2.340444 -2.275264
2.342423 -2.293432
2.344392 -2.296273
2.346353 -2.299721
2.348305 -2.294555
2.350248 -2.282855
2.352183 -2.284399
2.354108 -2.293812
2.356026 -2.314017
2.357935 -2.305365
2.359835 -2.302647
2.361728 -2.301177
2.363612 -2.311553
