0.000000 0.377279
0.301030 0.238434
0.477121 0.159559
0.602060 0.107591
0.698970 0.066178
0.778151 0.032725
0.845098 0.006115
0.903090 -0.017194
0.954243 -0.038326
1.000000 -0.055715
1.041393 -0.073290
1.079181 -0.087686
1.113943 -0.101350
1.146128 -0.113868
1.176091 -0.129944
1.204120 -0.140192
1.230449 -0.147526
1.255273 -0.158192
1.278754 -0.163844
1.301030 -0.172430
1.322219 -0.186352
1.342423 -0.191329
1.361728 -0.201729
1.380211 -0.208753
1.397940 -0.209200
1.414973 -0.220097
1.431364 -0.227221
1.447158 -0.234894
1.462398 -0.238352
1.477121 -0.245038
1.491362 -0.254654
1.505150 -0.258225
1.518514 -0.266101
1.531479 -0.270677
1.544068 -0.274934
1.556303 -0.276390
1.568202 -0.283363
1.579784 -0.286184
1.591065 -0.294045
1.602060 -0.291910
1.612784 -0.299546
1.623249 -0.303618
1.633468 -0.308362
1.643453 -0.309193
1.653213 -0.319026
1.662758 -0.321073
1.672098 -0.319671
1.681241 -0.328561
1.690196 -0.330542
1.698970 -0.332753
1.707570 -0.341515
1.716003 -0.340145
1.724276 -0.346184
1.732394 -0.350607
1.740363 -0.346022
1.748188 -0.356886
1.755875 -0.353558
1.763428 -0.361199
1.770852 -0.362495
1.778151 -0.368376
1.785330 -0.376077
1.792392 -0.370370
1.799341 -0.368727
1.806180 -0.378286
1.812913 -0.379773
1.819544 -0.390657
1.826075 -0.384091
1.832509 -0.380987
1.838849 -0.396491
1.845098 -0.395148
1.851258 -0.397932
1.857332 -0.394086
1.863323 -0.398969
1.869232 -0.412375
1.875061 -0.413607
1.880814 -0.409349
1.886491 -0.420343
1.892095 -0.415619
1.897627 -0.420451
1.903090 -0.414749
1.908485 -0.413160
1.913814 -0.425982
1.919078 -0.429744
1.924279 -0.440023
1.929419 -0.439919
1.934498 -0.441495
1.939519 -0.433882
1.944483 -0.433639
1.949390 -0.439048
1.954243 -0.438395
1.959041 -0.438192
1.963788 -0.442906
1.968483 -0.447948
1.973128 -0.446248
1.977724 -0.461005
1.982271 -0.451203
1.986772 -0.466615
1.991226 -0.455733
1.995635 -0.459864
2.000000 -0.464743
2.004321 -0.462624
2.008600 -0.465936
2.012837 -0.471423
2.017033 -0.465836
2.021189 -0.470071
2.025306 -0.475206
2.029384 -0.474094
2.033424 -0.473536
2.037426 -0.470390
2.041393 -0.483336
2.045323 -0.488439
2.049218 -0.479020
2.053078 -0.489204
2.056905 -0.487559
2.060698 -0.491568
2.064458 -0.489652
2.068186 -0.494021
2.071882 -0.494674
2.075547 -0.497145
2.079181 -0.500334
2.082785 -0.500763
2.086360 -0.497171
2.089905 -0.503296
2.093422 -0.494912
2.096910 -0.503386
2.100371 -0.505186
2.103804 -0.500280
2.107210 -0.505421
2.110590 -0.510278
2.113943 -0.510316
2.117271 -0.513377
2.120574 -0.512336
2.123852 -0.515377
2.127105 -0.519548
2.130334 -0.527723
2.133539 -0.508062
2.136721 -0.512015
2.139879 -0.523323
2.143015 -0.524884
2.146128 -0.517581
2.149219 -0.518368
2.152288 -0.532828
2.155336 -0.528288
2.158362 -0.527302
2.161368 -0.539900
2.164353 -0.535165
2.167317 -0.544203
2.170262 -0.519705
2.173186 -0.531235
2.176091 -0.543002
2.178977 -0.535766
2.181844 -0.537255
2.184691 -0.545039
2.187521 -0.533451
2.190332 -0.541146
2.193125 -0.551251
2.195900 -0.537682
2.198657 -0.545726
2.201397 -0.542762
2.204120 -0.561826
2.206826 -0.548293
2.209515 -0.558322
2.212188 -0.556329
2.214844 -0.556644
2.217484 -0.566609
2.220108 -0.556254
2.222716 -0.568215
2.225309 -0.563851
2.227887 -0.558664
2.230449 -0.562680
2.232996 -0.551799
2.235528 -0.567667
2.238046 -0.568770
2.240549 -0.565759
2.243038 -0.569283
2.245513 -0.576414
2.247973 -0.570303
2.250420 -0.570586
2.252853 -0.574416
2.255273 -0.581225
